Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1299.00	302,172		0.0	1.0	4.5	93%	1	1	1
thevaluestore	1399.00	200		100.0	1.077	5	100%	0	0	0
Dhruvi M	1390.00	9		91.0	1.0701	4.5	89%	0	0	0
M 7 e TRADERS	1491.00	6	6-8 days	192.0	1.1478	4.5	100%	0	0	0
Njoy-Buying	2050.00	30	5-10 days	751.0	1.5781	3.5	73%	0	0	0
The-EStore	2070.00	154	2-5 days	771.0	1.5935	4.5	83%	0	0	0
