Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DNI HOMETHEATRE	9490.00		4-6 days	0.0	1.0			0	0	0
Global Klamp	9980.00	38	8-11 days	490.0	1.0516	4.5	95%	0	0	0
G G	9984.00	4,510	10-18 days	494.0	1.0521	4.5	86%	0	0	0
AV Distribution	9990.00		6 days	500.0	1.0527			0	0	1
Peach Imports	13999.00	498	13-20 days	4509.0	1.4751	4.5	84%	0	0	0
Kiron	20890.00	476	10-18 days	11400.0	2.2013	5	100%	0	0	0
