Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	549.00	302,379		0.0	1.0	4.5	93%	1	1	1
Jagadamba Mobiles and Gifts	549.00		4-6 days	0.0	1.0			0	0	0
BUZZOUT ONLINE	959.00	1		410.0	1.7468	4	100%	0	0	0
