Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
iPlus Sales	249.00	446		0.0	1.0	4	81%	1	0	1
iPlus Sales	259.00	446		10.0	1.0402	4	81%	0	0	1
