Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Edifier India	9990.00	3		0.0	1.0	5	100%	1	0	1
Peach Imports	17999.00	498	13-20 days	8009.0	1.8017	4.5	84%	0	0	0
