Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2197.00	302,275		0.0	1.0	4.5	93%	1	1	1
camnaccstore	2276.00	611		79.0	1.036	4	77%	1	0	0
Electric-Deals	2290.00	1,303		93.0	1.0423	4.5	94%	1	0	0
OMNI RETAIL	2399.00	229		202.0	1.0919	4.5	84%	1	0	0
CIRCUIT BOARD	2490.00	1,772		293.0	1.1334	5	100%	1	0	0
Digital Xpert	2490.00	1,034		293.0	1.1334	5	97%	1	0	0
