Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BEYOND TOYS AND GIFTS	575.00	8,504		0.0	1.0	4.5	96%	1	0	1
SooperDeal	614.00	53		39.0	1.0678	3.5	53%	1	0	0
