Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
HK Ginto	3500.00	4		0.0	1.0	3	50%	1	0	1
StarkeConnect	4299.00	166		799.0	1.2283	4.5	88%	1	0	0
Kiron	13520.00	476	10-18 days	10020.0	3.8629	5	100%	0	0	0
