Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Alphatec Audio Video Pvt Ltd	21017.00	1		0.0	1.0	5	100%	1	0	1
MARKET YARD	49499.00	316	19-26 days	28482.0	2.3552	5	97%	0	0	0
Peach Imports	49999.00	498	13-20 days	28982.0	2.379	4.5	84%	0	0	0
