Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
A1Price A1Products	399.00	7,008		0.0	1.0	4.5	90%	1	0	0
S & S Company	399.00	2,830		0.0	1.0	4	79%	1	0	0
Appario Retail Private Ltd	435.00	302,276		36.0	1.0902	4.5	93%	1	1	1
Bro enter	399.00			0.0	1.0			0	0	0
VSM INDIA	579.00	89	5-7 days	180.0	1.4511	3.5	55%	0	0	0
True Accessories	598.00	196		199.0	1.4987	4.5	91%	1	0	0
Olympia Electronics SLP	599.00	727		200.0	1.5013	4	80%	1	0	0
R S Trade	599.00	351		200.0	1.5013	4.5	94%	1	0	0
