Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	1599.00	696		0.0	1.0	4.5	93%	1	0	0
Appario Retail Private Ltd	1599.00	302,301		0.0	1.0	4.5	93%	1	1	1
ACE E-Tail	1690.00	880		91.0	1.0569	4.5	92%	1	0	0
CLICKBUY	1699.00	959		100.0	1.0625	4.5	88%	1	0	0
UniqueClick	1771.00	2,193		172.0	1.1076	4	81%	1	0	0
Bhavya Mobile	1799.00	91		200.0	1.1251	3	53%	1	0	0
e-STORES	1799.00	577	5-7 days	200.0	1.1251	4	74%	0	0	0
