Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
zenithtraders	590.00	378		0.0	1.0	4.5	90%	1	0	1
HelloYehlo	1622.00	2,506	10-17 days	1032.0	2.7492	4.5	87%	0	0	0
