Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	392.00	302,273		0.0	1.0	4.5	93%	1	1	1
Mybudget	419.00		4-5 days	27.0	1.0689			0	0	0
Cannycom Store	549.00	696		157.0	1.4005	4.5	93%	1	0	0
Comet Busters®	599.00	325		207.0	1.5281	4.5	94%	1	0	0
Flexy Zone	695.00	83		303.0	1.773	4.5	86%	0	0	0
