Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amaz-on Exclusive Online Store	9298.00	190		0.0	1.0	4	80%	0	0	0
Cambium Retail	9299.00	8,886		1.0	1.0001	4.5	90%	1	0	1
Peach Imports	14999.00	498	13-20 days	5701.0	1.6131	4.5	84%	0	0	0
G G	16911.00	4,506	11-19 days	7613.0	1.8188	4.5	87%	0	0	0
Kiron	36080.00	476	11-19 days	26782.0	3.8804	5	100%	0	0	0
