Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Digital Xpert	3490.00	1,034		0.0	1.0	5	97%	1	0	0
DEALS AMAZING	3547.00	1,250		57.0	1.0163	4	82%	1	0	0
Best in Tech	3575.00	252		85.0	1.0244	4.5	94%	1	0	1
AH DISTRIBUTORS	3849.00	103	1-4 days	359.0	1.1029	4	77%	0	0	0
Peach Imports	6999.00	498	12-19 days	3509.0	2.0054	4.5	84%	0	0	0
