Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
eTechnology	2749.00	102	6 days	0.0	1.0	1.5	7%	0	0	1
EXECLUSIVE STORE	2810.00	31		61.0	1.0222	4	81%	0	0	0
SALE OF POINT	2910.00	221		161.0	1.0586	4	85%	0	0	0
MSAssured	4994.00	23		2245.0	1.8167	3	54%	0	0	0
