Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UniqueClick	2476.00	2,193		0.0	1.0	4	81%	1	0	0
Appario Retail Private Ltd	2490.00	302,300		14.0	1.0057	4.5	93%	1	1	1
Plus Kart SLP	2995.00	522		519.0	1.2096	4.5	89%	1	0	0
Great Indian Sale	2998.00	287		522.0	1.2108	3.5	62%	0	0	0
CROMA - A TATA ENTERPRISE	2999.00	10		523.0	1.2112	3.5	70%	0	0	0
