Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	21137.00	302,151		0.0	1.0	4.5	93%	1	1	1
MARKET YARD	32750.00	316	19-26 days	11613.0	1.5494	5	97%	0	0	0
