Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario	528.00	928		0.0	1.0	4	71%	1	0	1
e-Bazar	529.00	44		1.0	1.0019	3	52%	1	0	0
Cannycom Store	719.00	696		191.0	1.3617	4.5	93%	1	0	0
