Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1199.00	302,243		0.0	1.0	4.5	93%	1	1	1
Billionairre	1200.00	3		1.0	1.0008	3.5	33%	1	0	0
