Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ACCESS	8999.00	104	6-8 days	0.0	1.0	4	70%	0	0	0
NAYA GADGET	8999.00	22	6-8 days	0.0	1.0	4	80%	0	0	1
Starone Electronics	8999.00	26	6-8 days	0.0	1.0	4.5	92%	0	0	0
YahOoO	9999.00	108		1000.0	1.1111	4	92%	1	0	0
Peach Imports	14999.00	498	13-20 days	6000.0	1.6667	4.5	84%	0	0	0
