Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	599.00	302,269		0.0	1.0	4.5	93%	1	1	1
Leaf Wearables	599.00	1,107	5-7 days	0.0	1.0	3.5	63%	0	0	0
