Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	778.00	696		0.0	1.0	4.5	93%	1	0	1
Cannycom Store	778.00	696	6-8 days	0.0	1.0	4.5	93%	0	0	1
UniqueClick	1000.00	2,193		222.0	1.2853	4	81%	1	0	0
Online India	1030.00	4,358		252.0	1.3239	3.5	67%	1	0	0
XANDZERO	1034.00	627		256.0	1.329	4.5	87%	1	0	0
Theatre People	1149.00			371.0	1.4769			0	0	0
