Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	549.00	302,360		0.0	1.0	4.5	93%	1	1	1
Cool Gadget Zone	849.00	134	6-7 days	300.0	1.5464	4	85%	0	0	0
