Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bowzar	2890.00	438		0.0	1.0	4.5	88%	0	0	0
Torque Traders	2984.00	875	18-25 days	94.0	1.0325	5	98%	0	0	1
