Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2999.00	302,271		0.0	1.0	4.5	93%	1	1	1
Sujav Consultants	2999.00	156	11-12 days	0.0	1.0	5	95%	0	0	0
