Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1197.00	302,155		0.0	1.0	4.5	93%	1	1	1
SUKLO	1198.00	277		1.0	1.0008	4.5	83%	1	0	0
VSM INDIA	1210.00	89	6-8 days	13.0	1.0109	3.5	55%	0	0	0
Express Deal	1239.00	634		42.0	1.0351	5	98%	1	0	0
True Accessories	2499.00	196		1302.0	2.0877	4.5	91%	1	0	0
