Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	9900.00	302,221		0.0	1.0	4.5	93%	1	1	1
MARKET YARD	15839.00	323	19-26 days	5939.0	1.5999	5	98%	0	0	0
Peach Imports	15999.00	498	13-20 days	6099.0	1.6161	4.5	84%	0	0	0
