Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STS Shop	4126.00	1,155	10-17 days	0.0	1.0	4	76%	0	0	0
G G	4373.00	4,505	11-19 days	247.0	1.0599	4.5	87%	0	0	0
Cables & Etc	4379.00	689		253.0	1.0613	4	79%	1	0	1
Cart2India SLP	5148.00	1,333	11-19 days	1022.0	1.2477	3	53%	0	0	0
Kiron	10300.00	476	11-19 days	6174.0	2.4964	5	100%	0	0	0
