Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1075.00	302,375		0.0	1.0	4.5	93%	1	1	1
GamesTradeDelhi	1075.00	258		0.0	1.0	4.5	93%	0	0	0
Game X	1399.00	485		324.0	1.3014	4.5	84%	1	0	0
