Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	8990.00	67		0.0	1.0	4	72%	1	0	1
Peach Imports	10599.00	498	11-18 days	1609.0	1.179	4.5	84%	0	0	0
Cart2India SLP	20548.00	1,334	9-17 days	11558.0	2.2857	3	53%	0	0	0
Kiron	36415.00	476	9-17 days	27425.0	4.0506	5	100%	0	0	0
