Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3099.00	302,245		0.0	1.0	4.5	93%	1	1	1
radhemarketing	3100.00		12-14 days	1.0	1.0003			0	0	0
