Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CloudKing	2274.00	751	7 days	0.0	1.0	5	99%	0	0	1
Guwahati Delight	2360.00	24		86.0	1.0378	4.5	92%	0	0	0
