Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1199.00	302,155		0.0	1.0	4.5	93%	1	1	1
Extender	1290.00	201		91.0	1.0759	4.5	90%	1	0	0
Express Deal	1310.00	634		111.0	1.0926	5	98%	1	0	0
True Accessories	1350.00	196		151.0	1.1259	4.5	91%	1	0	0
Digital Xpert	1363.00	1,034		164.0	1.1368	5	97%	1	0	0
CROMA - A TATA ENTERPRISE	1390.00	10		191.0	1.1593	3.5	70%	0	0	0
SHIV ELECTRONICS AND COMPUTER	1490.00	8	2-5 days	291.0	1.2427	4	75%	0	0	0
The-EStore	1790.00	154	2-5 days	591.0	1.4929	4.5	83%	0	0	0
