Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KIDA Retail Private Ltd	799.00	15,527		0.0	1.0	4	83%	1	0	0
Appario Retail Private Ltd	799.00	302,385		0.0	1.0	4.5	93%	1	1	1
COLORTRADES	799.00	944		0.0	1.0	4.5	97%	1	0	0
Rock star seller	799.00	206		0.0	1.0	3.5	67%	0	0	0
