Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STAR-MARK	1648.00	1,159		0.0	1.0	4	72%	1	0	1
ShivaSheesh	1649.00	54		1.0	1.0006	3	50%	1	0	0
e-Bazar	1699.00	44		51.0	1.0309	3	52%	1	0	0
SooperDeal	1716.00	53		68.0	1.0413	3.5	53%	1	0	0
