Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
M/S ASHU COMPUTER AND MOBILE	748.00		8-9 days	19.0	1.0261			0	0	0
Taurus Infocom goa	749.00			20.0	1.0274			0	0	0
Electronic Corner	794.00		5-7 days	65.0	1.0892			0	0	0
Teleecare Network	799.00	120		70.0	1.096	4	69%	1	0	1
Reliable Enterprises1	729.00	6		0.0	1.0	4	67%	0	0	0
