Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	539.00	302,398		69.0	1.1468	4.5	93%	1	1	1
HD ENTERPRISE_	470.00	16	6-8 days	0.0	1.0	4	81%	0	0	0
Deal 360	750.00			280.0	1.5957			0	0	0
DeepaliEnterprises	799.00	6		329.0	1.7	4	83%	0	0	0
