Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1999.00	302,273		0.0	1.0	4.5	93%	1	1	1
NavkarElectronics	2070.00	37	5-7 days	71.0	1.0355	3.5	59%	0	0	0
