Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	409.00	302,357		0.0	1.0	4.5	93%	1	1	1
KMENTERPRISES	691.00	103		282.0	1.6895	4	82%	0	0	0
Resonance world	692.00	350		283.0	1.6919	4.5	89%	1	0	0
