Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	349.00	302,376		0.0	1.0	4.5	93%	1	1	1
Jaidev Mal & Sons	375.00	5,345		26.0	1.0745	4.5	94%	1	0	0
