Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Technogazet	3099.00	1,798		0.0	1.0	4.5	93%	0	0	0
Digital Xpert	3290.00	1,034		191.0	1.0616	5	97%	1	0	1
Peach Imports	7999.00	498	13-20 days	4900.0	2.5812	4.5	84%	0	0	0
