Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	999.00	302,372		0.0	1.0	4.5	93%	1	1	1
LEVEL11	1299.00			300.0	1.3003			1	0	0
