Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	5499.00	26		0.0	1.0	4.5	92%	0	0	0
Appario Retail Private Ltd	6799.20	302,405		1300.2	1.2364	4.5	93%	1	1	1
G G	8577.00	4,510	10-18 days	3078.0	1.5597	4.5	86%	0	0	0
Kiron	16065.00	476	10-18 days	10566.0	2.9214	5	100%	0	0	0
