Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
aabhu	2488.00	2,027		0.0	1.0	4	85%	0	0	1
Gadgetfreakz75	2690.00	73		202.0	1.0812	3.5	59%	1	0	0
