Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VantageKart	2499.00	854		0.0	1.0	5	97%	1	0	1
Cart2India SLP	5516.00	1,334	10-18 days	3017.0	2.2073	3	53%	0	0	0
