Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2139.00	302,298		0.0	1.0	4.5	93%	1	1	1
Discount_Store_	2190.00	71		51.0	1.0238	4.5	90%	0	0	0
RADIO & GRAMOPHONE HOUSE	2290.00	742		151.0	1.0706	4.5	83%	0	0	0
Digital Xpert	2450.00	1,034		311.0	1.1454	5	97%	1	0	0
OMNI RETAIL	2450.00	229		311.0	1.1454	4.5	84%	1	0	0
