Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoodAsNew!	748.00	205		0.0	1.0	3.5	67%	1	0	0
Kohinoor06	748.00	6		0.0	1.0	2	33%	1	0	1
MrDeal	788.00	16		40.0	1.0535	4	79%	1	0	0
