Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1689.00	302,274		0.0	1.0	4.5	93%	1	1	1
Express Delivery Retail	1690.00	849		1.0	1.0006	4	83%	1	0	0
Vouch e-Venture	1899.00	3		210.0	1.1243	4.5	100%	1	0	0
