Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Maruthi Traders	7560.00	132		0.0	1.0	4	75%	1	0	1
OMNI RETAIL	7565.00	228		5.0	1.0007	4.5	84%	1	0	0
Kochar Computers	10490.00	770	4-8 days	2930.0	1.3876	4.5	91%	0	0	0
Per Day Deal	10700.00	514		3140.0	1.4153	4.5	86%	1	0	0
CaymanSquare	11490.00	249		3930.0	1.5198	4	78%	1	0	0
Intelli Infotech	11990.00	4	5-6 days	4430.0	1.586	5	100%	0	0	0
