Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Hoppokart	205.00	15		0.0	1.0	4	73%	0	0	1
Everything4u1	258.00	204		53.0	1.2585	4	74%	0	0	0
