Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rama's Shop Packers	1844.00	45		0.0	1.0	4.5	89%	1	0	1
ZeekOpenBox	1845.00			1.0	1.0005			1	0	0
MrDeal	1849.00	16		5.0	1.0027	4	79%	1	0	0
BUYMORESAVEMORE	1999.00	3		155.0	1.0841	5	100%	1	0	0
