Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3087.00	302,348		0.0	1.0	4.5	93%	1	1	1
KEI HiFi	3490.00	115		403.0	1.1305	3.5	67%	1	0	0
AST Japan	3753.57	260	15-23 days	666.57	1.2159	4.5	93%	0	0	0
