Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1799.00	302,315		0.0	1.0	4.5	93%	1	1	1
Portronics Digital Pvt Ltd	1899.00	917		100.0	1.0556	4.5	95%	1	0	0
Portronics Digital Pvt Ltd	1899.00	917	5-7 days	100.0	1.0556	4.5	95%	0	0	0
