Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ecomstars	688.00	2,859	0-4 days	80.0	1.1316	4	82%	1	0	1
LeeMin3C	608.00	9	1-2 days	0.0	1.0	2.5	33%	0	0	0
THE COLLECTION BLR	689.00	28	3-4 days	81.0	1.1332	4	78%	0	0	0
Vee Ess Sales Pvt Ltd	689.00	2,014	4-6 days	81.0	1.1332	4	85%	0	0	0
IndiaCart	947.00	156		339.0	1.5576	4	81%	1	0	0
Appario Retail Private Ltd	1209.00	302,345		601.0	1.9885	4.5	93%	1	1	0
zenithtraders	1199.00	378	4-6 days	591.0	1.972	4.5	90%	0	0	0
TEMEZ TRADE CO	1299.00	2		691.0	2.1365	1.5	0%	1	0	0
Rajdeep Enterprises 	1800.00	2	1-2 days	1192.0	2.9605	2.5	50%	0	0	0
