Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	5778.00	302,155		0.0	1.0	4.5	93%	1	1	1
UniqueClick	6194.00	2,193		416.0	1.072	4	81%	1	0	0
Mega_tronics	7999.00	2,755		2221.0	1.3844	4	85%	1	0	0
