Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
zenithtraders	1649.00	378		0.0	1.0	4.5	90%	1	0	1
Dot Com Services	1699.00	695		50.0	1.0303	4	74%	1	0	0
