Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3462.00	302,157		0.0	1.0	4.5	93%	1	1	1
Digital Xpert	3775.00	1,034		313.0	1.0904	5	97%	1	0	0
CIRCUIT BOARD	3990.00	1,772		528.0	1.1525	5	100%	1	0	0
Discount_Store_	3990.00	71		528.0	1.1525	4.5	90%	0	0	0
