Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	1800.00	452	6-8 days	0.0	1.0	4.5	95%	0	0	0
Appario Retail Private Ltd	1829.00	302,151		29.0	1.0161	4.5	93%	1	1	1
Express Deal	1830.00	634		30.0	1.0167	5	98%	1	0	0
Krazzy Deal	1917.00	20		117.0	1.065	3.5	63%	0	0	0
Discount_Store_	1990.00	71		190.0	1.1056	4.5	90%	0	0	0
Krazzy Deal	1999.00	20		199.0	1.1106	3.5	63%	0	0	0
CROMA - A TATA ENTERPRISE	2190.00	10		390.0	1.2167	3.5	70%	0	0	0
The-EStore	2290.00	154	2-5 days	490.0	1.2722	4.5	83%	0	0	0
Sri balaji fashion	2200.00	3		400.0	1.2222	1.5	0%	0	0	0
