Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UniqueClick	1687.00	2,193		0.0	1.0	4	80%	1	0	0
Cannycom Store	1687.00	696		0.0	1.0	4.5	93%	1	0	1
e-STORES	1688.00	577		1.0	1.0006	4	74%	1	0	0
ACE E-Tail	1690.00	880		3.0	1.0018	4.5	92%	1	0	0
e-STORES	1688.00	577		1.0	1.0006	4	74%	0	0	0
