Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Pro DJ&AV gears	2250.00	1		0.0	1.0	3	0%	1	0	1
Dj Pundits	2250.00	76	14-21 days	0.0	1.0	4.5	88%	0	0	0
PRATAP & CO	2800.00	922	18-25 days	550.0	1.2444	5	99%	0	0	0
