Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	710.00	302,275		0.0	1.0	4.5	93%	1	1	1
Quarter Mile	710.00	2		0.0	1.0	5	100%	1	0	0
Electric Nation	716.00	476		6.0	1.0085	4.5	98%	1	0	0
Best in Tech	790.00	252		80.0	1.1127	4.5	94%	1	0	0
CIRCUIT BOARD	790.00	1,772		80.0	1.1127	5	100%	1	0	0
True Accessories	790.00	196		80.0	1.1127	4.5	91%	1	0	0
Digital Xpert	790.00	1,034		80.0	1.1127	5	97%	1	0	0
EasyShoppe	750.00	18	5-7 days	40.0	1.0563	3.5	67%	0	0	0
Sri balaji fashion	759.00	3		49.0	1.069	1.5	0%	0	0	0
