Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2290.00	302,202		0.0	1.0	4.5	93%	1	1	1
FOSCOUS	2589.00	126		299.0	1.1306	4.5	100%	1	0	0
Electric Nation	2589.00	476		299.0	1.1306	4.5	98%	1	0	0
Krazzy Deal	2799.00	20		509.0	1.2223	3.5	63%	0	0	0
CIRCUIT BOARD	2990.00	1,772		700.0	1.3057	5	100%	1	0	0
M/S COMPU WORLD	2990.00	150	5-6 days	700.0	1.3057	4	68%	0	0	0
Sri balaji fashion	2990.00	3		700.0	1.3057	1.5	0%	0	0	0
