Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4489.00	302,336		0.0	1.0	4.5	93%	1	1	1
Stonehenge Retail	4745.00	165		256.0	1.057	4.5	89%	1	0	0
ACE E-Tail	5199.00	880		710.0	1.1582	4.5	92%	1	0	0
UniqueClick	5199.00	2,193		710.0	1.1582	4	81%	1	0	0
CLICKBUY	5199.00	959		710.0	1.1582	4.5	88%	1	0	0
Mega_tronics	5799.00	2,757		1310.0	1.2918	4	85%	1	0	0
